Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Aaron Rodgers,GNB,16,35,160,0,2,4,42,20,35.4,2,14,0,8,0,0,0,0,0,0,0,202010180,tam
Tim Boyle,GNB,0,0,0,0,0,1,11,0,,0,0,0,0,0,0,0,0,0,1,0,202010180,tam
Jamaal Williams,GNB,0,0,0,0,0,0,0,0,,4,34,0,25,1,0,0,0,0,0,0,202010180,tam
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,5,31,0,20,0,0,0,0,0,0,0,202010180,tam
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,10,15,1,7,5,3,26,0,20,0,0,202010180,tam
Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,61,0,18,0,0,202010180,tam
Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,32,0,15,0,0,202010180,tam
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,11,0,0,202010180,tam
Darrius Shepherd,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,202010180,tam
Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202010180,tam
Equanimeous St. Brown,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202010180,tam
Malik Taylor,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202010180,tam
Tom Brady,TAM,17,27,166,2,0,0,0,31,104.9,0,0,0,0,0,0,0,0,0,0,0,202010180,tam
Blaine Gabbert,TAM,0,1,0,0,0,0,0,0,39.6,3,2,0,2,0,0,0,0,0,0,0,202010180,tam
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,23,113,2,25,2,2,8,0,6,0,0,202010180,tam
Ke'Shawn Vaughn,TAM,0,0,0,0,0,0,0,0,,5,42,0,19,1,0,0,0,0,0,0,202010180,tam
LeSean McCoy,TAM,0,0,0,0,0,0,0,0,,4,1,0,2,1,1,6,0,6,0,0,202010180,tam
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,78,1,31,0,0,202010180,tam
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,48,0,25,0,0,202010180,tam
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,202010180,tam
Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,7,0,0,202010180,tam
Scott Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202010180,tam
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202010180,tam
Cyril Grayson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202010180,tam
