Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Lamar Jackson,BAL,14,24,162,0,1,3,24,31,61.5,9,34,0,15,0,0,0,0,0,1,0,202101160,buf
Tyler Huntley,BAL,6,13,60,0,0,1,8,29,59.8,3,32,0,19,0,0,0,0,0,1,0,202101160,buf
J.K. Dobbins,BAL,0,0,0,0,0,0,0,0,,10,42,0,13,5,3,51,0,31,0,0,202101160,buf
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,10,42,0,12,0,0,0,0,0,1,0,202101160,buf
Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,87,0,30,0,0,202101160,buf
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,28,0,14,0,0,202101160,buf
Willie Snead,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,25,0,9,0,0,202101160,buf
Miles Boykin,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,20,0,11,0,0,202101160,buf
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202101160,buf
Dez Bryant,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202101160,buf
Justice Hill,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202101160,buf
Josh Allen,BUF,23,37,206,1,0,2,18,21,86.1,7,3,0,6,0,0,0,0,0,1,0,202101160,buf
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,7,25,0,12,3,3,12,0,9,0,0,202101160,buf
T.J. Yeldon,BUF,0,0,0,0,0,0,0,0,,2,4,0,3,0,0,0,0,0,0,0,202101160,buf
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,106,1,20,0,0,202101160,buf
John Brown,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,62,0,21,0,0,202101160,buf
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,14,0,0,202101160,buf
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,7,0,0,202101160,buf
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202101160,buf
Cole Beasley,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202101160,buf
