Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Carson Wentz,PHI,6,15,79,0,0,4,22,41,57.4,3,18,0,12,0,0,0,0,0,0,0,202012060,gnb
Jalen Hurts,PHI,5,12,109,1,1,3,5,34,67.7,5,29,0,13,0,0,0,0,0,0,0,202012060,gnb
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,10,31,0,8,1,0,0,0,0,0,0,202012060,gnb
Jordan Howard,PHI,0,0,0,0,0,0,0,0,,4,19,0,11,0,0,0,0,0,0,0,202012060,gnb
Jalen Reagor,PHI,0,0,0,0,0,0,0,0,,1,11,0,11,1,1,34,0,34,1,0,202012060,gnb
Boston Scott,PHI,0,0,0,0,0,0,0,0,,2,9,0,6,2,0,0,0,0,0,0,202012060,gnb
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,66,0,41,0,0,202012060,gnb
Greg Ward,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,57,1,32,0,0,202012060,gnb
Zach Ertz,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,31,0,20,0,0,202012060,gnb
Alshon Jeffery,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012060,gnb
John Hightower,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202012060,gnb
Travis Fulgham,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202012060,gnb
Aaron Rodgers,GNB,25,34,295,3,0,2,7,42,128.9,4,-3,0,0,0,0,0,0,0,1,0,202012060,gnb
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,15,130,1,77,3,3,18,0,9,0,0,202012060,gnb
Jamaal Williams,GNB,0,0,0,0,0,0,0,0,,5,26,0,18,2,2,10,0,5,0,0,202012060,gnb
Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,12,10,121,2,42,0,0,202012060,gnb
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,50,0,31,0,0,202012060,gnb
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,39,1,25,0,0,202012060,gnb
Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,36,0,36,0,0,202012060,gnb
Malik Taylor,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202012060,gnb
Equanimeous St. Brown,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202012060,gnb
Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,1,-4,0,-4,2,0,0,0,0,0,0,202012060,gnb
