Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kyler Murray,ARI,24,35,244,1,0,1,13,41,97.8,13,47,0,12,0,0,0,0,0,1,0,202012130,nyg
Kenyan Drake,ARI,0,0,0,0,0,0,0,0,,23,80,1,36,1,1,10,0,10,2,0,202012130,nyg
Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,7,32,0,11,5,4,21,0,8,0,0,202012130,nyg
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,136,0,41,0,0,202012130,nyg
Dan Arnold,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,27,1,20,0,0,202012130,nyg
Maxx Williams,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0,202012130,nyg
Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,14,0,7,0,0,202012130,nyg
Larry Fitzgerald,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,13,0,0,202012130,nyg
KeeSean Johnson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0,202012130,nyg
Daniel Jones,NYG,11,21,127,0,0,6,52,39,70.9,0,0,0,0,0,0,0,0,0,3,1,202012130,nyg
Colt McCoy,NYG,2,3,18,0,0,2,12,14,82.6,0,0,0,0,0,0,0,0,0,1,1,202012130,nyg
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,12,57,0,16,4,3,16,0,10,0,0,202012130,nyg
Dion Lewis,NYG,0,0,0,0,0,0,0,0,,2,14,1,13,0,0,0,0,0,1,1,202012130,nyg
Alfred Morris,NYG,0,0,0,0,0,0,0,0,,3,7,0,5,0,0,0,0,0,0,0,202012130,nyg
Golden Tate,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,39,0,39,0,0,202012130,nyg
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,0,24,0,0,202012130,nyg
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,31,0,13,0,0,202012130,nyg
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,14,0,0,202012130,nyg
Kaden Smith,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202012130,nyg
