Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kirk Cousins,MIN,24,37,225,1,0,6,52,25,90.5,5,41,0,13,0,0,0,0,0,2,1,202012130,tam
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,22,102,1,14,4,2,8,0,5,0,0,202012130,tam
Ameer Abdullah,MIN,0,0,0,0,0,0,0,0,,3,11,0,4,2,2,10,0,6,0,0,202012130,tam
Mike Boone,MIN,0,0,0,0,0,0,0,0,,2,8,0,5,1,1,4,0,4,0,0,202012130,tam
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,63,1,25,0,0,202012130,tam
Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,40,0,15,0,0,202012130,tam
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,39,0,15,0,0,202012130,tam
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,39,0,17,0,0,202012130,tam
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,1,0,0,0,3,3,22,0,9,0,0,202012130,tam
Tajae Sharpe,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012130,tam
Chad Beebe,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202012130,tam
Tom Brady,TAM,15,23,196,2,0,0,0,48,120.9,3,-2,0,0,0,0,0,0,0,0,0,202012130,tam
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,18,80,1,16,2,1,4,0,4,0,0,202012130,tam
LeSean McCoy,TAM,0,0,0,0,0,0,0,0,,4,32,0,14,1,1,3,0,3,0,0,202012130,tam
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,56,0,29,0,0,202012130,tam
Antonio Brown,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,49,0,16,0,0,202012130,tam
Scott Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,48,1,48,0,0,202012130,tam
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,16,0,0,202012130,tam
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202012130,tam
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,1,2,0,0,202012130,tam
Antony Auclair,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012130,tam
Ke'Shawn Vaughn,TAM,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0,202012130,tam
