Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Philip Rivers,IND,23,33,262,3,0,2,15,29,123.5,2,-2,0,0,0,0,0,0,0,0,0,202011010,det
Zach Pascal,IND,0,1,0,0,0,0,0,0,39.6,0,0,0,0,6,3,44,0,20,0,0,202011010,det
Jordan Wilkins,IND,0,0,0,0,0,0,0,0,,20,89,1,16,1,1,24,0,24,0,0,202011010,det
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,11,22,0,6,2,2,9,0,5,0,0,202011010,det
Nyheim Hines,IND,0,0,0,0,0,0,0,0,,5,8,0,6,5,3,54,2,29,0,0,202011010,det
Trey Burton,IND,0,0,0,0,0,0,0,0,,1,2,1,2,4,3,9,0,8,0,0,202011010,det
Marcus Johnson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,39,0,21,0,0,202011010,det
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,0,15,0,0,202011010,det
Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,1,11,0,0,202011010,det
Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,1,0,202011010,det
T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,5,0,0,202011010,det
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202011010,det
Matthew Stafford,DET,24,42,336,3,1,5,39,73,96.9,1,10,0,10,0,0,0,0,0,1,1,202011010,det
Jamal Agnew,DET,0,0,0,0,0,0,0,0,,1,11,0,11,0,0,0,0,0,1,0,202011010,det
Adrian Peterson,DET,0,0,0,0,0,0,0,0,,5,7,0,7,1,1,5,0,5,0,0,202011010,det
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,6,1,0,5,4,3,22,0,13,0,0,202011010,det
Marvin Hall,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,113,0,73,0,0,202011010,det
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,65,0,15,0,0,202011010,det
Danny Amendola,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,54,0,24,0,0,202011010,det
Marvin Jones,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,39,2,25,0,0,202011010,det
Jesse James,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,0,23,0,0,202011010,det
Kerryon Johnson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,1,9,0,0,202011010,det
Kenny Golladay,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202011010,det
