Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jimmy Garoppolo,SFO,14,16,131,2,0,1,8,18,140.4,0,0,0,0,0,0,0,0,0,0,0,202009200,nyj
Nick Mullens,SFO,8,11,71,0,1,2,17,24,51.7,2,-2,0,-1,0,0,0,0,0,2,0,202009200,nyj
Raheem Mostert,SFO,0,0,0,0,0,0,0,0,,8,92,1,80,2,2,15,0,10,0,0,202009200,nyj
Jerick McKinnon,SFO,0,0,0,0,0,0,0,0,,3,77,1,55,1,0,0,0,0,0,0,202009200,nyj
Tevin Coleman,SFO,0,0,0,0,0,0,0,0,,14,12,0,6,2,2,28,0,18,0,0,202009200,nyj
Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,2,3,0,2,0,0,0,0,0,0,0,202009200,nyj
Kendrick Bourne,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,67,0,24,0,0,202009200,nyj
Jordan Reed,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,50,2,18,0,0,202009200,nyj
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,13,0,0,202009200,nyj
Trent Taylor,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,9,0,0,202009200,nyj
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0,4,0,0,202009200,nyj
Ross Dwelley,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202009200,nyj
Sam Darnold,NYJ,21,32,179,1,0,1,6,30,90.5,2,7,0,8,0,0,0,0,0,0,0,202009200,nyj
Frank Gore,NYJ,0,0,0,0,0,0,0,0,,21,63,0,13,2,0,0,0,0,0,0,202009200,nyj
La'Mical Perine,NYJ,0,0,0,0,0,0,0,0,,3,17,0,10,0,0,0,0,0,0,0,202009200,nyj
Josh Malone,NYJ,0,0,0,0,0,0,0,0,,1,12,0,12,6,4,16,0,13,0,0,202009200,nyj
Kalen Ballage,NYJ,0,0,0,0,0,0,0,0,,1,5,0,5,2,2,12,0,8,0,0,202009200,nyj
Chris Hogan,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,75,0,27,0,0,202009200,nyj
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,59,1,30,0,0,202009200,nyj
Breshad Perriman,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,9,0,0,202009200,nyj
Chris Herndon,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,5,0,5,0,0,202009200,nyj
Josh Adams,NYJ,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,202009200,nyj
