Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Brandon Allen,CIN,11,19,153,1,1,5,30,72,79.5,2,3,0,2,1,0,0,0,0,0,0,202012060,mia
Ryan Finley,CIN,6,7,40,0,1,1,7,22,50.9,0,0,0,0,0,0,0,0,0,0,0,202012060,mia
Tyler Boyd,CIN,0,1,0,0,0,0,0,0,39.6,0,0,0,0,4,1,72,1,72,0,0,202012060,mia
Giovani Bernard,CIN,0,0,0,0,0,0,0,0,,12,30,0,10,2,2,-1,0,2,0,0,202012060,mia
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,3,7,0,5,0,0,0,0,0,0,0,202012060,mia
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,56,0,22,0,0,202012060,mia
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,49,0,15,0,0,202012060,mia
Alex Erickson,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,9,0,0,202012060,mia
A.J. Green,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012060,mia
Mason Schreck,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012060,mia
Tua Tagovailoa,MIA,26,39,296,1,0,0,0,35,97.8,3,3,0,4,0,0,0,0,0,0,0,202012060,mia
Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,21,90,0,26,2,2,51,0,35,1,1,202012060,mia
Lynn Bowden Jr.,MIA,0,0,0,0,0,0,0,0,,1,11,0,11,4,4,41,0,15,0,0,202012060,mia
Patrick Laird,MIA,0,0,0,0,0,0,0,0,,3,6,0,4,3,2,16,0,11,0,0,202012060,mia
Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,88,1,20,0,0,202012060,mia
Jakeem Grant,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,42,0,22,1,0,202012060,mia
DeVante Parker,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,35,0,14,0,0,202012060,mia
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,11,0,0,202012060,mia
Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202012060,mia
Adam Shaheen,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012060,mia
