Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tom Brady,TAM,18,33,199,2,0,1,10,29,92.9,5,2,1,2,0,0,0,0,0,1,0,202101170,nor
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,17,63,0,8,6,5,44,1,14,0,0,202101170,nor
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,13,62,0,12,1,0,0,0,0,0,0,202101170,nor
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,50,0,19,0,0,202101170,nor
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,34,0,13,0,0,202101170,nor
Scott Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,29,0,29,0,0,202101170,nor
Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0,202101170,nor
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,14,0,14,0,0,202101170,nor
Antonio Brown,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0,202101170,nor
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,3,1,3,0,0,202101170,nor
Drew Brees,NOR,19,34,134,1,3,0,0,16,38.1,2,3,0,2,0,0,0,0,0,0,0,202101170,nor
Jameis Winston,NOR,1,1,56,1,0,0,0,56,158.3,0,0,0,0,0,0,0,0,0,0,0,202101170,nor
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,18,85,0,17,6,3,20,0,9,0,0,202101170,nor
Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,4,14,0,5,1,1,13,0,13,0,0,202101170,nor
Dwayne Washington,NOR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202101170,nor
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,85,2,56,0,0,202101170,nor
Emmanuel Sanders,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,48,0,16,0,0,202101170,nor
Jared Cook,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,28,0,8,1,1,202101170,nor
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202101170,nor
Michael Thomas,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202101170,nor
Michael Burton,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202101170,nor
Deonte Harty,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0,202101170,nor
Josh Hill,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-3,0,-3,0,0,202101170,nor
