Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Ryan Fitzpatrick,MIA,24,39,257,2,0,4,16,25,97.9,3,10,0,12,0,0,0,0,0,1,0,202011290,nyj
DeAndre Washington,MIA,0,0,0,0,0,0,0,0,,13,49,0,16,5,2,11,0,6,0,0,202011290,nyj
Matt Breida,MIA,0,0,0,0,0,0,0,0,,8,36,0,12,2,2,17,0,13,1,1,202011290,nyj
Patrick Laird,MIA,0,0,0,0,0,0,0,0,,1,9,0,9,0,0,0,0,0,1,1,202011290,nyj
DeVante Parker,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,119,0,25,1,0,202011290,nyj
Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,35,1,22,0,0,202011290,nyj
Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,19,0,12,0,0,202011290,nyj
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,19,0,12,0,0,202011290,nyj
Jakeem Grant,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,10,0,0,202011290,nyj
Malcolm Perry,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202011290,nyj
Adam Shaheen,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,1,7,0,0,202011290,nyj
Antonio Callaway,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202011290,nyj
Lynn Bowden Jr.,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202011290,nyj
Sam Darnold,NYJ,16,27,197,0,2,3,24,37,51.0,2,9,0,5,0,0,0,0,0,0,0,202011290,nyj
Frank Gore,NYJ,0,0,0,0,0,0,0,0,,18,74,0,17,3,3,12,0,6,0,0,202011290,nyj
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,2,3,0,2,2,1,1,0,1,0,0,202011290,nyj
Josh Adams,NYJ,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,202011290,nyj
Breshad Perriman,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,79,0,37,0,0,202011290,nyj
Denzel Mims,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,67,0,30,0,0,202011290,nyj
Jamison Crowder,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,31,0,16,0,0,202011290,nyj
Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202011290,nyj
