Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Alex Smith,WAS,8,19,57,0,1,1,5,13,27.7,0,0,0,0,0,0,0,0,0,0,0,202012130,sfo
Dwayne Haskins,WAS,7,12,51,0,0,1,8,13,68.4,4,-12,0,-2,0,0,0,0,0,0,0,202012130,sfo
Isaiah Wright,WAS,0,1,0,0,0,0,0,0,39.6,0,0,0,0,1,1,9,0,9,0,0,202012130,sfo
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,11,68,0,17,4,2,18,0,13,0,0,202012130,sfo
Peyton Barber,WAS,0,0,0,0,0,0,0,0,,12,37,0,9,3,2,1,0,2,0,0,202012130,sfo
Cam Sims,WAS,0,0,0,0,0,0,0,0,,1,5,0,5,2,1,8,0,8,0,0,202012130,sfo
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,43,0,12,0,0,202012130,sfo
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,24,0,13,0,0,202012130,sfo
Steven Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,202012130,sfo
Robert Foster,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202012130,sfo
Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012130,sfo
Nick Mullens,SFO,25,45,260,1,1,4,24,22,70.6,0,0,0,0,0,0,0,0,0,1,1,202012130,sfo
Raheem Mostert,SFO,0,0,0,0,0,0,0,0,,14,65,0,14,4,2,5,0,6,0,0,202012130,sfo
Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,11,31,1,11,3,1,13,0,13,1,1,202012130,sfo
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,1,9,0,9,0,0,0,0,0,0,0,202012130,sfo
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,1,3,0,3,3,2,15,1,9,0,0,202012130,sfo
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,16,10,119,0,19,0,0,202012130,sfo
Kendrick Bourne,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,42,0,16,0,0,202012130,sfo
Richie James,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,33,0,16,0,0,202012130,sfo
Ross Dwelley,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,14,0,0,202012130,sfo
Jordan Reed,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,13,0,8,0,0,202012130,sfo
Charlie Woerner,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012130,sfo
