Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Baker Mayfield,CLE,19,30,165,2,0,2,1,16,100.0,3,6,0,8,0,0,0,0,0,0,0,202010040,dal
Jarvis Landry,CLE,1,1,37,1,0,0,0,37,158.3,0,0,0,0,6,5,48,0,11,0,0,202010040,dal
D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,13,95,0,28,0,0,0,0,0,0,0,202010040,dal
Odell Beckham Jr.,CLE,0,0,0,0,0,0,0,0,,2,73,1,50,8,5,81,2,37,0,0,202010040,dal
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,11,71,2,14,0,0,0,0,0,0,0,202010040,dal
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,6,43,0,21,0,0,0,0,0,0,0,202010040,dal
Dontrell Hilliard,CLE,0,0,0,0,0,0,0,0,,5,19,0,10,1,1,2,0,2,0,0,202010040,dal
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,37,0,16,0,0,202010040,dal
Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,34,1,12,0,0,202010040,dal
Dak Prescott,DAL,41,58,502,4,1,3,21,43,112.9,2,12,0,11,0,0,0,0,0,1,1,202010040,dal
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,12,54,0,24,8,8,71,0,18,1,1,202010040,dal
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,3,16,1,8,2,1,16,0,16,0,0,202010040,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,3,0,3,7,5,79,2,43,0,0,202010040,dal
Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,16,12,134,1,20,0,0,202010040,dal
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,72,1,26,0,0,202010040,dal
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,43,0,18,0,0,202010040,dal
Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,34,0,16,0,0,202010040,dal
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,29,0,17,0,0,202010040,dal
Blake Bell,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,12,0,0,202010040,dal
