Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Derek Carr,LVR,24,32,261,2,0,2,12,34,119.4,2,10,0,9,0,0,0,0,0,2,2,202009270,nwe
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,16,71,0,13,4,3,12,0,5,1,1,202009270,nwe
Devontae Booker,LVR,0,0,0,0,0,0,0,0,,3,31,0,23,0,0,0,0,0,0,0,202009270,nwe
Jalen Richard,LVR,0,0,0,0,0,0,0,0,,1,14,0,14,3,3,8,0,6,0,0,202009270,nwe
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,84,1,26,0,0,202009270,nwe
Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,48,0,34,0,0,202009270,nwe
Nelson Agholor,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,32,0,18,0,0,202009270,nwe
Zay Jones,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,32,0,13,0,0,202009270,nwe
Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,1,24,0,0,202009270,nwe
Alec Ingold,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202009270,nwe
Darren Waller,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,9,0,8,0,0,202009270,nwe
Cam Newton,NWE,17,28,162,1,1,2,6,27,73.8,9,27,0,21,0,0,0,0,0,0,0,202009270,nwe
Sony Michel,NWE,0,0,0,0,0,0,0,0,,9,117,0,48,2,2,23,0,14,0,0,202009270,nwe
Rex Burkhead,NWE,0,0,0,0,0,0,0,0,,6,49,2,17,10,7,49,1,15,0,0,202009270,nwe
J.J. Taylor,NWE,0,0,0,0,0,0,0,0,,11,43,0,9,1,0,0,0,0,0,0,202009270,nwe
Isaiah Zuber,NWE,0,0,0,0,0,0,0,0,,1,13,0,13,0,0,0,0,0,0,0,202009270,nwe
N'Keal Harry,NWE,0,0,0,0,0,0,0,0,,1,2,0,2,4,2,34,0,27,0,0,202009270,nwe
Damiere Byrd,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,27,0,23,0,0,202009270,nwe
Jakob Johnson,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202009270,nwe
Ryan Izzo,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202009270,nwe
Julian Edelman,NWE,0,0,0,0,0,0,0,0,,1,-1,0,-1,6,2,23,0,15,0,0,202009270,nwe
