Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Ryan Tannehill,TEN,18,30,233,2,1,1,10,27,92.8,2,20,0,15,0,0,0,0,0,0,0,202011010,cin
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,18,112,1,21,1,0,0,0,0,0,0,202011010,cin
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,4,49,0,17,1,0,0,0,0,0,0,202011010,cin
D'Onta Foreman,TEN,0,0,0,0,0,0,0,0,,5,37,0,15,0,0,0,0,0,0,0,202011010,cin
Corey Davis,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,128,1,27,0,0,202011010,cin
Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,0,26,0,0,202011010,cin
Jonnu Smith,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,29,0,19,0,0,202011010,cin
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,24,1,9,0,0,202011010,cin
Kalif Raymond,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202011010,cin
Khari Blasingame,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202011010,cin
Adam Humphries,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202011010,cin
MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202011010,cin
Joe Burrow,CIN,26,37,249,2,0,0,0,24,106.7,3,9,0,7,0,0,0,0,0,0,0,202011010,cin
Giovani Bernard,CIN,0,0,0,0,0,0,0,0,,15,62,1,12,4,3,16,1,10,0,0,202011010,cin
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,10,32,1,16,1,1,2,0,2,0,0,202011010,cin
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,2,9,0,5,7,6,67,1,18,0,0,202011010,cin
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,2,6,0,6,9,6,78,0,24,0,0,202011010,cin
Auden Tate,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,65,0,15,0,0,202011010,cin
A.J. Green,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,19,0,13,0,0,202011010,cin
Cethan Carter,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202011010,cin
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202011010,cin
