Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Cam Newton,NWE,17,27,209,0,0,3,23,35,86.8,9,38,0,11,0,0,0,0,0,1,0,202012200,mia
Sony Michel,NWE,0,0,0,0,0,0,0,0,,10,74,0,17,1,1,8,0,8,0,0,202012200,mia
James White,NWE,0,0,0,0,0,0,0,0,,2,3,0,4,4,4,52,0,21,0,0,202012200,mia
J.J. Taylor,NWE,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202012200,mia
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,111,0,35,1,1,202012200,mia
Damiere Byrd,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,24,0,23,0,0,202012200,mia
N'Keal Harry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,202012200,mia
Dalton Keene,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,1,0,202012200,mia
Devin Asiasi,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012200,mia
Jakob Johnson,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012200,mia
Tua Tagovailoa,MIA,20,26,145,0,1,2,12,15,73.4,3,9,2,5,0,0,0,0,0,0,0,202012200,mia
Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,,23,122,1,31,3,1,5,0,5,0,0,202012200,mia
Matt Breida,MIA,0,0,0,0,0,0,0,0,,12,86,0,24,0,0,0,0,0,0,0,202012200,mia
Patrick Laird,MIA,0,0,0,0,0,0,0,0,,2,20,0,12,2,2,12,0,9,0,0,202012200,mia
Lynn Bowden Jr.,MIA,0,0,0,0,0,0,0,0,,1,9,0,9,7,6,37,0,14,0,0,202012200,mia
Malcolm Perry,MIA,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0,202012200,mia
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,40,0,15,0,0,202012200,mia
Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,10,0,0,202012200,mia
Isaiah Ford,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,8,0,0,202012200,mia
Adam Shaheen,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0,202012200,mia
