Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Sam Darnold,MIN,18,25,240,2,0,3,28,27,128.7,3,6,0,5,0,0,0,0,0,0,0,202410240,ram
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,19,58,0,9,2,2,37,0,25,0,0,202410240,ram
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,115,0,27,0,0,202410240,ram
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,30,1,25,0,0,202410240,ram
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,14,0,0,202410240,ram
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,9,0,0,202410240,ram
Trent Sherfield,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,10,0,0,202410240,ram
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,202410240,ram
Matthew Stafford,LAR,25,34,279,4,1,0,0,27,124.5,3,-4,0,0,0,0,0,0,0,0,0,202410240,ram
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,23,97,0,17,7,5,19,1,7,0,0,202410240,ram
Blake Corum,LAR,0,0,0,0,0,0,0,0,,4,9,0,5,1,1,9,0,9,0,0,202410240,ram
Puka Nacua,LAR,0,0,0,0,0,0,0,0,,2,5,0,7,9,7,106,0,21,0,0,202410240,ram
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,51,1,27,0,0,202410240,ram
Demarcus Robinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,35,2,25,0,0,202410240,ram
Hunter Long,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0,202410240,ram
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,0,18,0,0,202410240,ram
Colby Parkinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0,202410240,ram
Tyler Johnson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202410240,ram
