Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tyler Huntley,MIA,22,26,225,1,0,4,19,25,115.5,7,52,1,18,0,0,0,0,0,1,0,202412290,cle
De'Von Achane,MIA,0,0,0,0,0,0,0,0,,10,25,0,9,2,2,13,0,12,0,0,202412290,cle
Jeff Wilson,MIA,0,0,0,0,0,0,0,0,,3,5,0,4,0,0,0,0,0,0,0,202412290,cle
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,6,3,0,8,2,2,16,0,13,0,0,202412290,cle
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,9,9,105,0,25,0,0,202412290,cle
Jonnu Smith,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,26,1,12,0,0,202412290,cle
River Cracraft,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,202412290,cle
D'Wayne Eskridge,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202412290,cle
Malik Washington,MIA,0,0,0,0,0,0,0,0,,1,-11,0,-11,5,4,41,0,13,0,0,202412290,cle
Dorian Thompson-Robinson,CLE,24,47,170,0,1,1,8,17,50.8,4,10,0,9,0,0,0,0,0,1,1,202412290,cle
D'Onta Foreman,CLE,0,0,0,0,0,0,0,0,,13,49,0,7,2,0,0,0,0,0,0,202412290,cle
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,5,33,0,19,5,3,15,0,8,0,0,202412290,cle
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,6,22,0,19,0,0,0,0,0,0,0,202412290,cle
Jerry Jeudy,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,18,12,94,0,17,0,0,202412290,cle
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,49,0,15,0,0,202412290,cle
Blake Whiteheart,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202412290,cle
Michael Woods II,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,3,0,3,0,0,202412290,cle
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,1,0,1,0,0,202412290,cle
Jamari Thrash,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202412290,cle
