Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kyler Murray,ARI,24,37,285,0,1,5,36,30,77.0,2,9,0,6,0,0,0,0,0,0,0,202411240,sea
Trey Benson,ARI,0,0,0,0,0,0,0,0,,4,18,0,9,0,0,0,0,0,0,0,202411240,sea
Emari Demercado,ARI,0,0,0,0,0,0,0,0,,1,14,0,14,0,0,0,0,0,0,0,202411240,sea
James Conner,ARI,0,0,0,0,0,0,0,0,,7,8,0,4,5,5,41,0,11,0,0,202411240,sea
Trey McBride,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,15,12,133,0,20,0,0,202411240,sea
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,54,0,30,0,0,202411240,sea
Marvin Harrison Jr.,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,47,0,22,0,0,202411240,sea
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202411240,sea
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202411240,sea
Geno Smith,SEA,22,31,254,1,1,5,34,46,92.7,3,2,0,4,0,0,0,0,0,1,0,202411240,sea
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,16,41,0,14,6,4,52,0,21,0,0,202411240,sea
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,6,22,0,12,0,0,0,0,0,0,0,202411240,sea
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,77,1,46,0,0,202411240,sea
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,59,0,29,0,0,202411240,sea
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,17,0,0,202411240,sea
Pharaoh Brown,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,13,0,0,202411240,sea
AJ Barner,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,19,0,11,0,0,202411240,sea
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202411240,sea
