Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Malik Willis,GNB,13,19,202,1,0,3,12,37,120.9,6,73,1,29,0,0,0,0,0,0,0,202409220,oti
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,12,50,0,10,2,2,35,1,30,0,0,202409220,oti
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,14,43,0,10,1,1,5,0,5,0,0,202409220,oti
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,2,19,0,15,6,4,50,0,30,0,0,202409220,oti
Chris Brooks,GNB,0,0,0,0,0,0,0,0,,3,3,0,3,0,0,0,0,0,0,0,202409220,oti
Christian Watson,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,67,0,37,0,0,202409220,oti
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,24,0,21,0,0,202409220,oti
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,0,18,0,0,202409220,oti
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202409220,oti
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202409220,oti
Will Levis,TEN,26,34,260,2,2,8,56,29,92.8,3,12,0,8,0,0,0,0,0,1,1,202409220,oti
Tony Pollard,TEN,0,0,0,0,0,0,0,0,,6,14,0,4,4,3,15,0,12,0,0,202409220,oti
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,2,7,0,6,4,4,54,0,29,0,0,202409220,oti
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,73,1,20,0,0,202409220,oti
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,23,0,0,202409220,oti
Tyler Boyd,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,33,0,20,0,0,202409220,oti
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,8,0,0,202409220,oti
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0,202409220,oti
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,1,8,0,0,202409220,oti
Treylon Burks,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0,202409220,oti
