Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Andy Dalton,CAR,26,37,319,3,0,2,13,35,123.6,2,-2,0,0,0,0,0,0,0,0,0,202409220,rai
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,21,114,0,14,5,5,55,1,20,0,0,202409220,rai
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,7,17,1,6,2,2,13,0,11,0,0,202409220,rai
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,1,2,0,2,4,3,18,0,15,0,0,202409220,rai
Diontae Johnson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,122,1,35,0,0,202409220,rai
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,42,0,35,0,0,202409220,rai
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,40,1,31,0,0,202409220,rai
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,29,0,20,0,0,202409220,rai
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202409220,rai
Gardner Minshew II,LVR,18,28,214,1,1,2,8,54,84.5,3,14,0,10,0,0,0,0,0,0,0,202409220,rai
Aidan O'Connell,LVR,9,12,82,1,0,1,12,16,120.8,0,0,0,0,0,0,0,0,0,0,0,202409220,rai
Zamir White,LVR,0,0,0,0,0,0,0,0,,10,34,0,9,0,0,0,0,0,0,0,202409220,rai
Alexander Mattison,LVR,0,0,0,0,0,0,0,0,,3,7,1,3,3,3,37,0,22,0,0,202409220,rai
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,96,1,54,0,0,202409220,rai
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,62,1,16,0,0,202409220,rai
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,41,0,21,0,0,202409220,rai
Davante Adams,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,40,0,15,0,0,202409220,rai
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,9,0,0,202409220,rai
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0,202409220,rai
