Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Spencer Rattler,NOR,12,24,156,0,0,3,16,37,70.8,0,0,0,0,0,0,0,0,0,0,0,202410270,sdg
Jake Haener,NOR,9,17,122,0,0,2,16,36,76.1,2,10,0,5,0,0,0,0,0,0,0,202410270,sdg
Taysom Hill,NOR,1,1,3,0,0,0,0,3,79.2,4,20,0,8,4,2,21,0,14,0,0,202410270,sdg
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,10,67,0,24,11,6,55,0,37,0,0,202410270,sdg
Kendre Miller,NOR,0,0,0,0,0,0,0,0,,3,16,0,10,0,0,0,0,0,0,0,202410270,sdg
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,2,4,0,2,0,0,0,0,0,0,0,202410270,sdg
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,107,0,28,0,0,202410270,sdg
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,48,0,22,0,0,202410270,sdg
Bub Means,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,36,0,36,0,0,202410270,sdg
Mason Tipton,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,10,0,0,202410270,sdg
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410270,sdg
Adam Prentice,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410270,sdg
Justin Herbert,LAC,20,32,279,2,0,3,23,60,111.3,4,49,0,38,0,0,0,0,0,0,0,202410270,sdg
J.K. Dobbins,LAC,0,0,0,0,0,0,0,0,,17,57,1,13,7,4,11,0,15,0,0,202410270,sdg
Kimani Vidal,LAC,0,0,0,0,0,0,0,0,,6,16,0,5,0,0,0,0,0,0,0,202410270,sdg
Ladd McConkey,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,111,2,60,0,0,202410270,sdg
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,72,0,45,0,0,202410270,sdg
Will Dissly,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,41,0,16,0,0,202410270,sdg
Jalen Reagor,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,35,0,24,0,0,202410270,sdg
Scott Matlock,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202410270,sdg
Simi Fehoko,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202410270,sdg
JK Scott,LAC,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,202410270,sdg
Eric Tomlinson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410270,sdg
Hassan Haskins,LAC,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,202410270,sdg
