Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Aidan O'Connell,LVR,20,35,242,2,0,1,10,29,97.6,3,-1,0,1,0,0,0,0,0,0,0,202412290,nor
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,20,115,0,17,4,3,32,0,13,0,0,202412290,nor
Alexander Mattison,LVR,0,0,0,0,0,0,0,0,,10,32,0,6,3,1,6,0,6,0,0,202412290,nor
Chris Collier,LVR,0,0,0,0,0,0,0,0,,3,6,0,3,0,0,0,0,0,0,0,202412290,nor
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,1,5,0,5,8,2,24,1,18,0,0,202412290,nor
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,61,1,29,0,0,202412290,nor
Terrace Marshall Jr.,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,0,202412290,nor
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,14,0,14,0,0,202412290,nor
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,1,-1,0,-1,7,7,77,0,17,0,0,202412290,nor
Spencer Rattler,NOR,20,36,218,1,2,3,27,30,59.7,3,46,0,28,0,0,0,0,0,1,0,202412290,nor
Cedrick Wilson Jr.,NOR,0,0,0,0,0,1,3,0,,0,0,0,0,4,3,17,0,9,0,0,202412290,nor
Clyde Edwards-Helaire,NOR,0,0,0,0,0,0,0,0,,5,20,0,9,4,2,10,0,8,0,0,202412290,nor
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,2,12,0,8,1,1,12,0,12,0,0,202412290,nor
Kendre Miller,NOR,0,0,0,0,0,0,0,0,,3,3,0,4,1,1,16,0,16,0,0,202412290,nor
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,66,0,25,1,0,202412290,nor
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,1,30,0,0,202412290,nor
Dante Pettis,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,27,0,19,0,0,202412290,nor
Kevin Austin,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,23,0,23,0,0,202412290,nor
Adam Prentice,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202412290,nor
Marquez Valdes-Scantling,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202412290,nor
