Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jared Goff,DET,18,25,315,3,0,2,17,52,153.7,3,5,0,5,0,0,0,0,0,0,0,202410130,dal
Hendon Hooker,DET,1,2,19,0,0,1,9,19,83.3,1,-1,0,0,0,0,0,0,0,0,0,202410130,dal
David Montgomery,DET,0,0,0,0,0,0,0,0,,12,80,2,19,1,1,0,0,0,0,0,202410130,dal
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,12,63,0,15,5,3,28,0,20,0,0,202410130,dal
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,6,21,0,6,0,0,0,0,0,1,0,202410130,dal
Jameson Williams,DET,0,0,0,0,0,0,0,0,,1,11,0,11,4,3,76,1,37,0,0,202410130,dal
Sione Vaki,DET,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0,202410130,dal
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,73,0,38,0,0,202410130,dal
Tim Patrick,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,68,0,42,0,0,202410130,dal
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,52,1,52,0,0,202410130,dal
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,37,1,16,0,0,202410130,dal
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410130,dal
Allen Robinson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410130,dal
Taylor Decker,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410130,dal
Dak Prescott,DAL,17,33,178,0,2,4,26,27,42.2,1,1,0,1,0,0,0,0,0,0,0,202410130,dal
Cooper Rush,DAL,8,11,46,0,1,0,0,15,42.2,1,2,0,2,0,0,0,0,0,0,0,202410130,dal
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,5,25,0,12,6,5,30,0,15,0,0,202410130,dal
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,8,17,0,6,0,0,0,0,0,0,0,202410130,dal
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,1,6,0,6,7,4,24,0,12,1,1,202410130,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,2,0,2,14,7,89,0,27,0,0,202410130,dal
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,26,0,0,202410130,dal
Jalen Brooks,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,15,0,15,0,0,202410130,dal
Ryan Flournoy,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,1,1,202410130,dal
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,11,0,6,0,0,202410130,dal
