Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Matthew Stafford,LAR,19,27,216,0,0,5,24,42,94.1,0,0,0,0,0,0,0,0,0,1,1,202409150,crd
Blake Corum,LAR,0,0,0,0,0,0,0,0,,8,28,0,9,0,0,0,0,0,0,0,202409150,crd
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,12,25,1,9,5,4,27,0,10,0,0,202409150,crd
Demarcus Robinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,50,0,42,0,0,202409150,crd
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,48,0,21,0,0,202409150,crd
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,37,0,24,0,0,202409150,crd
Jordan Whittington,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,22,0,0,202409150,crd
Tyler Johnson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,13,0,0,202409150,crd
Colby Parkinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,202409150,crd
Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,202409150,crd
Kyler Murray,ARI,17,21,266,3,0,1,8,60,158.3,5,59,0,26,0,0,0,0,0,0,0,202409150,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,21,122,1,22,1,1,2,0,2,1,0,202409150,crd
Emari Demercado,ARI,0,0,0,0,0,0,0,0,,2,46,0,41,0,0,0,0,0,0,0,202409150,crd
Trey Benson,ARI,0,0,0,0,0,0,0,0,,11,10,0,4,1,1,7,0,7,0,0,202409150,crd
Marvin Harrison Jr.,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,130,2,60,0,0,202409150,crd
Trey McBride,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,67,0,21,0,0,202409150,crd
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,23,0,0,202409150,crd
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,1,18,0,0,202409150,crd
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,8,0,0,202409150,crd
Clayton Tune,ARI,0,0,0,0,0,0,0,0,,1,-6,0,-6,0,0,0,0,0,1,1,202409150,crd
