Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Caleb Williams,CHI,22,41,217,0,0,6,45,44,68.9,4,5,0,2,0,0,0,0,0,0,0,202411030,crd
D'Andre Swift,CHI,0,0,0,0,0,0,0,0,,16,51,0,13,6,6,31,0,7,1,0,202411030,crd
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,3,13,0,7,3,2,8,0,5,0,0,202411030,crd
Rome Odunze,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,104,0,44,0,0,202411030,crd
Keenan Allen,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,36,0,13,0,0,202411030,crd
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,33,0,16,0,0,202411030,crd
Gerald Everett,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202411030,crd
Kyler Murray,ARI,13,20,154,0,0,3,17,23,88.3,2,6,0,6,0,0,0,0,0,1,1,202411030,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,18,107,0,16,3,3,12,0,8,0,0,202411030,crd
Emari Demercado,ARI,0,0,0,0,0,0,0,0,,4,59,1,53,2,2,21,0,12,0,0,202411030,crd
Trey Benson,ARI,0,0,0,0,0,0,0,0,,8,37,1,17,1,1,18,0,18,0,0,202411030,crd
Trey McBride,ARI,0,0,0,0,0,0,0,0,,1,2,1,2,4,3,35,0,15,0,0,202411030,crd
DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202411030,crd
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,34,0,23,0,0,202411030,crd
Marvin Harrison Jr.,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,34,0,21,1,1,202411030,crd
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411030,crd
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411030,crd
