Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jayden Daniels,WAS,26,30,233,1,1,0,0,27,96.2,8,47,1,10,0,0,0,0,0,0,0,202409290,crd
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,21,101,1,18,3,3,12,0,5,0,0,202409290,crd
Jeremy McNichols,WAS,0,0,0,0,0,0,0,0,,8,68,2,27,1,1,6,0,6,0,0,202409290,crd
Olamide Zaccheaus,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,85,0,27,0,0,202409290,crd
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,52,1,15,0,0,202409290,crd
Noah Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,26,0,14,0,0,202409290,crd
Zach Ertz,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,22,0,13,0,0,202409290,crd
Luke McCaffrey,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202409290,crd
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202409290,crd
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202409290,crd
Kyler Murray,ARI,16,22,142,1,0,4,27,22,104.7,1,3,0,3,0,0,0,0,0,0,0,202409290,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,18,104,1,20,1,1,9,0,9,0,0,202409290,crd
Trey Benson,ARI,0,0,0,0,0,0,0,0,,9,50,0,13,0,0,0,0,0,1,0,202409290,crd
Emari Demercado,ARI,0,0,0,0,0,0,0,0,,4,24,0,16,1,1,0,0,0,0,0,202409290,crd
Marvin Harrison Jr.,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,45,1,19,0,0,202409290,crd
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,38,0,12,0,0,202409290,crd
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,38,0,22,1,1,202409290,crd
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,9,0,0,202409290,crd
