Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bryce Young,CAR,13,30,161,0,2,4,26,35,32.8,4,12,1,4,0,0,0,0,0,0,0,202409080,nor
Andy Dalton,CAR,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,202409080,nor
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,5,22,0,8,2,0,0,0,0,0,0,202409080,nor
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,6,14,0,7,0,0,0,0,0,0,0,202409080,nor
Mike Boone,CAR,0,0,0,0,0,0,0,0,,4,7,0,5,0,0,0,0,0,0,0,202409080,nor
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,1,3,0,3,5,2,40,0,35,1,1,202409080,nor
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,49,0,32,0,0,202409080,nor
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,35,0,18,0,0,202409080,nor
Diontae Johnson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,19,0,11,0,0,202409080,nor
David Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,14,0,14,0,0,202409080,nor
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202409080,nor
Jordan Matthews,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202409080,nor
Derek Carr,NOR,19,23,200,3,0,1,1,59,142.5,2,13,0,8,0,0,0,0,0,0,0,202409080,nor
Jake Haener,NOR,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,202409080,nor
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,15,83,1,17,5,5,27,0,18,0,0,202409080,nor
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,11,38,1,14,1,1,13,0,13,0,0,202409080,nor
Taysom Hill,NOR,0,0,0,0,0,0,0,0,,5,35,0,12,2,1,1,0,1,0,0,202409080,nor
Jordan Mims,NOR,0,0,0,0,0,0,0,0,,4,11,0,5,0,0,0,0,0,0,0,202409080,nor
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,73,1,59,0,0,202409080,nor
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,43,1,22,0,0,202409080,nor
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,1,16,0,0,202409080,nor
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,17,0,0,202409080,nor
Mason Tipton,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202409080,nor
Bub Means,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202409080,nor
