Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Aaron Rodgers,NYJ,24,39,276,1,2,1,7,57,70.0,0,0,0,0,0,0,0,0,0,0,0,202410200,pit
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,12,38,1,13,9,6,103,0,57,0,0,202410200,pit
Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,,1,12,0,12,0,0,0,0,0,0,0,202410200,pit
Braelon Allen,NYJ,0,0,0,0,0,0,0,0,,2,4,0,3,1,1,2,0,2,0,0,202410200,pit
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,61,0,27,0,0,202410200,pit
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,58,0,20,0,0,202410200,pit
Davante Adams,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,30,0,11,0,0,202410200,pit
Mike Williams,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0,202410200,pit
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,7,1,5,0,0,202410200,pit
Irvin Charles,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410200,pit
Russell Wilson,PIT,16,29,264,2,0,1,4,44,109.0,3,3,1,1,0,0,0,0,0,0,0,202410200,pit
Najee Harris,PIT,0,0,0,0,0,0,0,0,,21,102,1,34,1,0,0,0,0,0,0,202410200,pit
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,12,44,0,10,3,2,15,0,11,0,0,202410200,pit
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,111,1,44,0,0,202410200,pit
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,51,0,30,0,0,202410200,pit
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,36,0,18,0,0,202410200,pit
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,36,0,36,0,0,202410200,pit
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,1,11,0,0,202410200,pit
