Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
C.J. Stroud,HOU,11,30,191,0,0,8,56,50,59.2,8,59,0,25,1,0,0,0,0,1,1,202410310,nyj
Joe Mixon,HOU,0,1,0,0,0,0,0,0,39.6,24,106,1,29,0,0,0,0,0,0,0,202410310,nyj
J.J. Taylor,HOU,0,0,0,0,0,0,0,0,,3,23,0,9,0,0,0,0,0,0,0,202410310,nyj
Tank Dell,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,126,0,50,0,0,202410310,nyj
Robert Woods,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,44,0,32,0,0,202410310,nyj
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,21,0,8,0,0,202410310,nyj
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202410310,nyj
John Metchie,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202410310,nyj
Cade Stover,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202410310,nyj
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,1,-1,0,-1,3,0,0,0,0,0,0,202410310,nyj
Aaron Rodgers,NYJ,22,32,211,3,0,2,18,37,118.1,1,-1,0,0,0,0,0,0,0,0,0,202410310,nyj
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,15,74,0,16,4,2,11,0,13,1,0,202410310,nyj
Malachi Corley,NYJ,0,0,0,0,0,0,0,0,,1,18,0,18,0,0,0,0,0,1,1,202410310,nyj
Braelon Allen,NYJ,0,0,0,0,0,0,0,0,,4,9,0,5,1,0,0,0,0,0,0,202410310,nyj
Davante Adams,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,91,1,37,0,0,202410310,nyj
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,90,2,26,0,0,202410310,nyj
Kenny Yeboah,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202410310,nyj
Mike Williams,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202410310,nyj
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202410310,nyj
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-3,0,-3,0,0,202410310,nyj
