Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bo Nix,DEN,13,22,144,1,0,2,14,43,93.7,4,43,0,18,0,0,0,0,0,0,0,202501120,buf
Riley Dixon,DEN,1,1,15,0,0,0,0,15,118.7,0,0,0,0,0,0,0,0,0,0,0,202501120,buf
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,7,29,0,6,2,2,14,0,7,0,0,202501120,buf
Tyler Badie,DEN,0,0,0,0,0,0,0,0,,2,8,0,7,0,0,0,0,0,0,0,202501120,buf
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,2,1,0,4,4,2,12,0,15,0,0,202501120,buf
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,75,0,21,0,0,202501120,buf
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,54,1,43,0,0,202501120,buf
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202501120,buf
Lucas Krull,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202501120,buf
Devaughn Vele,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202501120,buf
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,2,-2,0,1,1,1,0,0,0,0,0,202501120,buf
Josh Allen,BUF,20,26,272,2,0,2,11,55,135.4,8,46,0,9,0,0,0,0,0,0,0,202501120,buf
James Cook,BUF,0,0,0,0,0,0,0,0,,23,120,1,19,0,0,0,0,0,0,0,202501120,buf
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,9,44,0,11,2,2,26,1,24,0,0,202501120,buf
Ray Davis,BUF,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0,202501120,buf
Curtis Samuel,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,68,1,55,0,0,202501120,buf
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,61,0,15,0,0,202501120,buf
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,47,0,35,0,0,202501120,buf
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,38,0,25,0,0,202501120,buf
Mack Hollins,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0,202501120,buf
Amari Cooper,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,8,0,5,0,0,202501120,buf
Keon Coleman,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,202501120,buf
Mitchell Trubisky,BUF,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0,202501120,buf
