Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jalen Hurts,PHI,15,22,179,1,0,1,12,31,108.0,12,39,0,11,0,0,0,0,0,0,0,202411240,ram
Saquon Barkley,PHI,0,0,0,0,0,0,0,0,,26,255,2,72,4,4,47,0,31,0,0,202411240,ram
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,5,22,1,13,0,0,0,0,0,0,0,202411240,ram
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,109,1,28,0,0,202411240,ram
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,19,0,7,0,0,202411240,ram
Jahan Dotson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202411240,ram
Johnny Wilson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411240,ram
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411240,ram
Kenny Pickett,PHI,0,0,0,0,0,0,0,0,,2,-2,0,0,0,0,0,0,0,0,0,202411240,ram
Matthew Stafford,LAR,24,36,243,2,0,5,45,29,104.3,1,15,0,15,0,0,0,0,0,1,0,202411240,ram
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,16,72,1,27,0,0,0,0,0,2,1,202411240,ram
Blake Corum,LAR,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0,202411240,ram
Puka Nacua,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,117,0,29,0,0,202411240,ram
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,60,1,27,1,0,202411240,ram
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,12,0,0,202411240,ram
Demarcus Robinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,1,13,0,0,202411240,ram
Tyler Johnson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202411240,ram
Colby Parkinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,202411240,ram
Davis Allen,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411240,ram
