Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Justin Fields,PIT,14,24,145,0,0,3,35,31,75.9,11,59,2,18,0,0,0,0,0,1,0,202410130,rai
Najee Harris,PIT,0,0,0,0,0,0,0,0,,14,106,1,36,2,2,16,0,11,0,0,202410130,rai
Jonathan Ward,PIT,0,0,0,0,0,0,0,0,,3,13,0,6,0,0,0,0,0,0,0,202410130,rai
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,6,7,0,7,3,3,11,0,8,0,0,202410130,rai
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,53,0,31,0,0,202410130,rai
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,36,0,20,0,0,202410130,rai
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,8,0,0,202410130,rai
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202410130,rai
Connor Heyward,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202410130,rai
Aaron Shampklin,PIT,0,0,0,0,0,0,0,0,,1,-2,0,0,0,0,0,0,0,0,0,202410130,rai
Aidan O'Connell,LVR,27,40,227,1,1,1,9,30,79.9,0,0,0,0,0,0,0,0,0,0,0,202410130,rai
Alexander Mattison,LVR,0,0,0,0,0,0,0,0,,14,33,1,9,5,5,32,0,19,0,0,202410130,rai
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,4,24,0,10,5,3,14,0,12,2,1,202410130,rai
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,71,0,18,0,0,202410130,rai
DJ Turner,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,37,0,30,0,0,202410130,rai
Alex Bachman,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,31,0,18,0,0,202410130,rai
Harrison Bryant,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,24,0,14,0,0,202410130,rai
Kristian Wilkerson,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,1,9,0,0,202410130,rai
Dylan Laube,LVR,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,1,202410130,rai
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202410130,rai
