Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bo Nix,DEN,16,26,164,0,0,0,0,30,79.6,10,75,0,32,0,0,0,0,0,0,0,202410170,nor
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,14,88,2,20,3,3,23,0,9,0,0,202410170,nor
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,4,35,0,21,0,0,0,0,0,0,0,202410170,nor
Audric Estime,DEN,0,0,0,0,0,0,0,0,,5,29,0,13,0,0,0,0,0,1,1,202410170,nor
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,50,0,30,0,0,202410170,nor
Lucas Krull,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,41,0,23,0,0,202410170,nor
Devaughn Vele,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,20,0,20,0,0,202410170,nor
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,11,0,0,202410170,nor
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,9,0,0,202410170,nor
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202410170,nor
Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,,2,-2,0,0,0,0,0,0,0,0,0,202410170,nor
Spencer Rattler,NOR,25,35,172,0,0,6,36,32,82.1,5,34,0,28,0,0,0,0,0,2,2,202410170,nor
Jake Haener,NOR,3,4,38,1,0,0,0,17,143.7,0,0,0,0,0,0,0,0,0,0,0,202410170,nor
Kendre Miller,NOR,0,0,0,0,0,0,0,0,,6,36,0,16,3,2,1,0,6,0,0,202410170,nor
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,3,17,0,13,0,0,0,0,0,0,0,202410170,nor
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,7,10,0,6,7,6,14,0,6,0,0,202410170,nor
Cedrick Wilson Jr.,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,57,1,17,0,0,202410170,nor
Mason Tipton,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,45,0,9,0,0,202410170,nor
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,38,0,32,0,0,202410170,nor
Bub Means,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,37,0,14,0,0,202410170,nor
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,18,0,12,0,0,202410170,nor
