Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Daniel Jones,NYG,23,34,257,2,0,3,12,41,109.6,11,38,0,11,0,0,0,0,0,1,0,202410060,sea
Tyrone Tracy Jr.,NYG,0,0,0,0,0,0,0,0,,18,129,0,27,2,1,1,0,1,0,0,202410060,sea
Eric Gray,NYG,0,0,0,0,0,0,0,0,,4,4,0,2,4,3,50,0,19,1,1,202410060,sea
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,1,4,0,4,9,6,36,1,9,0,0,202410060,sea
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,122,1,41,0,0,202410060,sea
Theo Johnson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,48,0,22,0,0,202410060,sea
Geno Smith,SEA,28,40,284,1,0,7,53,33,98.3,4,72,0,32,0,0,0,0,0,0,0,202410060,sea
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,5,19,0,7,8,7,57,0,17,0,0,202410060,sea
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,2,11,0,9,5,3,19,0,8,0,0,202410060,sea
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,75,0,33,0,0,202410060,sea
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,55,0,22,1,1,202410060,sea
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,31,1,15,0,0,202410060,sea
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,0,12,0,0,202410060,sea
AJ Barner,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0,202410060,sea
Pharaoh Brown,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202410060,sea
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202410060,sea
