Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tua Tagovailoa,MIA,29,40,196,1,3,3,24,21,60.0,0,0,0,0,0,0,0,0,0,1,1,202412150,htx
De'Von Achane,MIA,0,0,0,0,0,0,0,0,,12,41,0,7,7,7,35,0,13,1,0,202412150,htx
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,6,8,0,6,3,3,13,0,7,0,0,202412150,htx
Jaylen Wright,MIA,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0,202412150,htx
Malik Washington,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,52,0,20,0,0,202412150,htx
Jonnu Smith,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,48,1,10,0,0,202412150,htx
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,36,0,21,0,0,202412150,htx
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202412150,htx
River Cracraft,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202412150,htx
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202412150,htx
Grant Dubose,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0,202412150,htx
C.J. Stroud,HOU,18,26,131,2,0,4,27,15,106.4,6,4,0,3,0,0,0,0,0,1,1,202412150,htx
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,1,35,0,35,0,0,0,0,0,0,0,202412150,htx
Joe Mixon,HOU,0,0,0,0,0,0,0,0,,12,23,0,5,6,5,33,0,15,0,0,202412150,htx
Tank Dell,HOU,0,0,0,0,0,0,0,0,,1,15,0,15,2,2,26,0,15,0,0,202412150,htx
John Metchie,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,10,0,0,202412150,htx
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,17,2,8,0,0,202412150,htx
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,13,0,9,0,0,202412150,htx
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0,202412150,htx
Robert Woods,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,12,1,0,202412150,htx
