Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jayden Daniels,WAS,17,24,184,0,0,2,23,32,93.1,16,88,2,17,0,0,0,0,0,3,0,202409080,tam
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,12,40,1,7,4,3,49,0,32,0,0,202409080,tam
Austin Ekeler,WAS,0,0,0,0,0,0,0,0,,2,10,0,6,4,4,52,0,22,0,0,202409080,tam
Zach Ertz,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,28,0,12,0,0,202409080,tam
Luke McCaffrey,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,10,0,0,202409080,tam
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,11,0,0,202409080,tam
Olamide Zaccheaus,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,15,0,15,0,0,202409080,tam
Jamison Crowder,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202409080,tam
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202409080,tam
Baker Mayfield,TAM,24,30,289,4,0,1,9,32,146.4,3,21,0,11,0,0,0,0,0,0,0,202409080,tam
Bucky Irving,TAM,0,0,0,0,0,0,0,0,,9,62,0,31,3,2,14,0,9,0,0,202409080,tam
Rachaad White,TAM,0,0,0,0,0,0,0,0,,15,31,0,15,6,6,75,0,32,0,0,202409080,tam
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,83,1,24,0,0,202409080,tam
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,61,2,24,0,0,202409080,tam
Jalen McMillan,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,32,1,32,0,0,202409080,tam
Trey Palmer,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0,202409080,tam
Cade Otton,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202409080,tam
Kameron Johnson,TAM,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,202409080,tam
Kyle Trask,TAM,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,0,202409080,tam
