Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jordan Love,GNB,20,33,212,0,3,2,17,29,41.5,2,10,0,11,0,0,0,0,0,0,0,202501120,phi
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,18,81,1,31,3,3,40,0,15,1,0,202501120,phi
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,2,10,0,8,5,5,26,0,12,0,0,202501120,phi
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,3,6,0,4,3,1,23,0,23,0,0,202501120,phi
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,46,0,20,0,0,202501120,phi
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,39,0,29,0,0,202501120,phi
Bo Melton,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,16,0,16,0,0,202501120,phi
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,7,0,0,202501120,phi
Chris Brooks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,0,5,0,0,202501120,phi
Malik Heath,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202501120,phi
Jalen Hurts,PHI,13,21,131,2,0,2,10,28,111.4,6,36,0,15,0,0,0,0,0,0,0,202501120,phi
Saquon Barkley,PHI,0,0,0,0,0,0,0,0,,25,119,0,17,2,2,4,0,4,0,0,202501120,phi
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,3,14,0,6,0,0,0,0,0,0,0,202501120,phi
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,55,0,28,0,0,202501120,phi
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,47,1,24,0,0,202501120,phi
Jahan Dotson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,1,11,0,0,202501120,phi
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0,202501120,phi
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202501120,phi
