Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bryce Young,CAR,15,28,203,2,0,5,38,40,100.7,2,8,0,7,0,0,0,0,0,2,0,202412290,tam
Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,,8,20,0,8,0,0,0,0,0,0,0,202412290,tam
Mike Boone,CAR,0,0,0,0,0,0,0,0,,2,11,0,8,2,0,0,0,0,0,0,202412290,tam
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,110,2,40,0,0,202412290,tam
Jalen Coker,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,35,0,20,0,0,202412290,tam
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,28,0,10,0,0,202412290,tam
David Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202412290,tam
Dan Chisena,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202412290,tam
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202412290,tam
Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,202412290,tam
Baker Mayfield,TAM,27,32,359,5,0,2,10,42,153.0,1,2,0,2,0,0,0,0,0,0,0,202412290,tam
Bucky Irving,TAM,0,0,0,0,0,0,0,0,,20,113,0,34,4,4,77,0,42,0,0,202412290,tam
Sean Tucker,TAM,0,0,0,0,0,0,0,0,,8,39,0,9,1,1,5,0,5,0,0,202412290,tam
Rachaad White,TAM,0,0,0,0,0,0,0,0,,6,30,0,16,1,1,4,0,4,0,0,202412290,tam
Kameron Johnson,TAM,0,0,0,0,0,0,0,0,,1,11,0,11,0,0,0,0,0,0,0,202412290,tam
Jalen McMillan,TAM,0,0,0,0,0,0,0,0,,1,9,0,9,5,5,51,2,16,0,0,202412290,tam
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,97,2,34,0,0,202412290,tam
Devin Culp,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,52,0,26,0,0,202412290,tam
Payne Durham,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,1,31,0,0,202412290,tam
Ryan Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,26,0,23,0,0,202412290,tam
Rakim Jarrett,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202412290,tam
Kyle Trask,TAM,0,0,0,0,0,0,0,0,,3,-2,0,0,0,0,0,0,0,0,0,202412290,tam
