Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Aidan O'Connell,LVR,10,20,94,0,1,1,7,21,42.5,0,0,0,0,0,0,0,0,0,0,0,202410060,den
Gardner Minshew II,LVR,12,17,137,1,2,2,9,57,74.5,2,22,0,11,0,0,0,0,0,0,0,202410060,den
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,5,42,1,40,3,3,9,0,10,0,0,202410060,den
Alexander Mattison,LVR,0,0,0,0,0,0,0,0,,15,38,0,8,3,2,23,0,12,0,0,202410060,den
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,2,8,0,7,5,2,18,0,12,0,0,202410060,den
DJ Turner,LVR,0,0,0,0,0,0,0,0,,1,5,0,5,4,1,12,0,12,0,0,202410060,den
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,97,1,57,0,0,202410060,den
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,72,0,21,0,0,202410060,den
Bo Nix,DEN,19,27,206,2,0,3,26,27,117.2,8,9,1,11,0,0,0,0,0,0,0,202410060,den
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,13,61,0,17,6,5,50,0,26,0,0,202410060,den
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,6,22,0,13,4,3,3,1,4,0,0,202410060,den
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,1,17,0,17,1,1,7,0,7,0,0,202410060,den
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,48,0,27,0,0,202410060,den
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,32,0,24,0,0,202410060,den
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,20,0,20,0,0,202410060,den
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0,202410060,den
Josh Reynolds,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,1,9,0,0,202410060,den
Nate Adkins,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202410060,den
Lucas Krull,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202410060,den
Michael Burton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202410060,den
