Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jalen Hurts,PHI,10,14,114,1,0,4,36,41,119.3,7,22,2,16,0,0,0,0,0,0,0,202410200,nyg
Kenny Pickett,PHI,0,1,0,0,0,1,8,0,39.6,0,0,0,0,0,0,0,0,0,0,0,202410200,nyg
Saquon Barkley,PHI,0,0,0,0,0,0,0,0,,17,176,1,55,3,2,11,0,10,0,0,202410200,nyg
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,13,56,0,14,1,1,11,0,11,0,0,202410200,nyg
Will Shipley,PHI,0,0,0,0,0,0,0,0,,8,15,0,5,0,0,0,0,0,0,0,202410200,nyg
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,89,1,41,0,0,202410200,nyg
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202410200,nyg
Parris Campbell,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410200,nyg
Jahan Dotson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410200,nyg
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-2,0,-2,0,0,202410200,nyg
Daniel Jones,NYG,14,21,99,0,0,7,56,14,77.3,5,20,0,9,0,0,0,0,0,0,0,202410200,nyg
Drew Lock,NYG,3,8,6,0,0,1,6,5,45.8,1,13,0,13,0,0,0,0,0,2,0,202410200,nyg
Tyrone Tracy Jr.,NYG,0,0,0,0,0,0,0,0,,6,23,0,8,3,3,9,0,4,0,0,202410200,nyg
Devin Singletary,NYG,0,0,0,0,0,0,0,0,,5,18,0,10,1,1,3,0,3,0,0,202410200,nyg
Eric Gray,NYG,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,7,0,7,0,0,202410200,nyg
Malik Nabers,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,41,0,14,0,0,202410200,nyg
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,23,0,6,0,0,202410200,nyg
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0,202410200,nyg
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202410200,nyg
Jalin Hyatt,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410200,nyg
