Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Drew Lock,NYG,22,39,210,1,2,3,21,21,58.7,1,1,0,1,0,0,0,0,0,1,1,202412220,atl
Tyrone Tracy Jr.,NYG,0,0,0,0,0,0,0,0,,7,26,0,5,4,4,43,1,16,0,0,202412220,atl
Devin Singletary,NYG,0,0,0,0,0,0,0,0,,4,12,0,5,0,0,0,0,0,0,0,202412220,atl
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,1,6,0,6,2,1,21,0,21,0,0,202412220,atl
Malik Nabers,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,14,7,68,0,21,0,0,202412220,atl
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,62,0,15,0,0,202412220,atl
Jalin Hyatt,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0,202412220,atl
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202412220,atl
Eric Gray,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202412220,atl
Michael Penix,ATL,18,27,202,0,1,0,0,22,73.4,4,3,0,5,0,0,0,0,0,0,0,202412220,atl
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,22,94,2,14,2,2,9,0,13,0,0,202412220,atl
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,11,22,0,12,1,1,9,0,9,0,0,202412220,atl
Ray-Ray McCloud,ATL,0,0,0,0,0,0,0,0,,1,8,0,8,4,3,19,0,8,0,0,202412220,atl
Darnell Mooney,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,82,0,22,0,0,202412220,atl
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,59,0,19,0,0,202412220,atl
Chris Blair,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202412220,atl
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202412220,atl
Charlie Woerner,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202412220,atl
