Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Patrick Mahomes,KAN,21,32,257,3,2,6,31,50,95.4,4,25,0,8,0,0,0,0,0,1,1,202502090,phi
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,3,9,0,6,1,1,5,0,5,0,0,202502090,phi
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,1,8,0,8,1,0,0,0,0,0,0,202502090,phi
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,3,7,0,6,2,1,5,0,5,0,0,202502090,phi
Xavier Worthy,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,157,2,50,0,0,202502090,phi
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,39,0,13,0,0,202502090,phi
DeAndre Hopkins,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,18,1,11,0,0,202502090,phi
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,11,0,0,202502090,phi
Marquise Brown,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,15,0,9,0,0,202502090,phi
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202502090,phi
Jalen Hurts,PHI,17,22,221,2,1,2,11,46,119.7,11,72,1,17,0,0,0,0,0,0,0,202502090,phi
Kenny Pickett,PHI,0,1,0,0,0,0,0,0,39.6,3,-4,0,-1,0,0,0,0,0,0,0,202502090,phi
Saquon Barkley,PHI,0,0,0,0,0,0,0,0,,25,57,0,10,7,6,40,0,22,0,0,202502090,phi
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,6,10,0,4,0,0,0,0,0,0,0,202502090,phi
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,69,1,46,0,0,202502090,phi
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,43,1,22,0,0,202502090,phi
Jahan Dotson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,42,0,27,0,0,202502090,phi
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,20,0,0,202502090,phi
Johnny Wilson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202502090,phi
