Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mason Rudolph,TEN,22,38,266,1,2,1,8,47,66.3,4,29,1,14,0,0,0,0,0,0,0,202410270,det
Tony Pollard,TEN,0,0,0,0,0,0,0,0,,20,94,0,17,4,3,23,0,17,0,0,202410270,det
Julius Chestnut,TEN,0,0,0,0,0,0,0,0,,7,32,0,9,0,0,0,0,0,0,0,202410270,det
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,1,3,0,3,15,10,143,0,47,1,1,202410270,det
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,39,1,34,0,0,202410270,det
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,33,0,33,0,0,202410270,det
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,14,0,18,1,1,202410270,det
Tyler Boyd,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,14,0,5,0,0,202410270,det
Jha'Quan Jackson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,202410270,det
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410270,det
Jared Goff,DET,12,15,85,3,0,4,33,24,129.9,1,1,0,1,0,0,0,0,0,2,0,202410270,det
Hendon Hooker,DET,2,3,6,0,0,0,0,4,70.1,0,0,0,0,0,0,0,0,0,0,0,202410270,det
David Montgomery,DET,1,1,3,1,0,0,0,3,118.7,9,33,1,9,1,1,5,0,5,0,0,202410270,det
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,11,127,1,70,1,1,6,0,6,0,0,202410270,det
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,3,3,0,3,0,0,0,0,0,0,0,202410270,det
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,48,1,24,0,0,202410270,det
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,1,7,0,0,202410270,det
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,1,8,0,0,202410270,det
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,1,6,0,0,202410270,det
Isaiah Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,6,0,4,0,0,202410270,det
Allen Robinson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410270,det
Tim Patrick,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202410270,det
