Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bo Nix,DEN,19,33,223,0,1,4,28,34,65.6,6,36,0,15,1,1,2,1,2,0,0,202411030,rav
Courtland Sutton,DEN,1,1,2,1,0,0,0,2,118.7,0,0,0,0,10,7,122,0,33,0,0,202411030,rav
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,12,42,0,7,3,2,42,0,34,0,0,202411030,rav
Audric Estime,DEN,0,0,0,0,0,0,0,0,,5,35,0,21,0,0,0,0,0,0,0,202411030,rav
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,5,10,0,3,3,3,10,0,6,0,0,202411030,rav
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,19,0,19,0,0,202411030,rav
Devaughn Vele,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,11,0,6,0,0,202411030,rav
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,11,0,6,0,0,202411030,rav
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202411030,rav
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202411030,rav
Lucas Krull,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411030,rav
Michael Burton,DEN,0,0,0,0,0,0,0,0,,2,-1,0,0,0,0,0,0,0,0,0,202411030,rav
Lamar Jackson,BAL,16,19,280,3,0,1,11,53,158.3,3,4,0,11,0,0,0,0,0,1,0,202411030,rav
Derrick Henry,BAL,0,0,0,0,0,0,0,0,,23,106,2,20,1,1,27,0,27,1,0,202411030,rav
Justice Hill,BAL,0,0,0,0,0,0,0,0,,5,15,0,8,3,3,43,0,24,0,0,202411030,rav
Josh Johnson,BAL,0,0,0,0,0,0,0,0,,3,2,0,2,0,0,0,0,0,0,0,202411030,rav
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,127,2,53,0,0,202411030,rav
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,29,0,29,0,0,202411030,rav
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,16,0,0,202411030,rav
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,15,0,0,202411030,rav
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,1,3,0,0,202411030,rav
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202411030,rav
