Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Carson Wentz,KAN,10,17,98,0,0,4,22,25,75.1,0,0,0,0,0,0,0,0,0,0,0,202501050,den
Chris Oladokun,KAN,0,0,0,0,0,1,5,0,,1,5,0,5,0,0,0,0,0,1,0,202501050,den
Carson Steele,KAN,0,0,0,0,0,0,0,0,,8,25,0,5,2,2,2,0,1,0,0,202501050,den
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,13,0,13,0,0,202501050,den
Nikko Remigio,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,48,0,25,0,0,202501050,den
Peyton Hendershot,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,15,0,0,202501050,den
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,202501050,den
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202501050,den
Noah Gray,KAN,0,0,0,0,0,0,0,0,,1,-4,0,-4,1,1,1,0,1,0,0,202501050,den
Bo Nix,DEN,26,29,321,4,0,0,0,47,152.4,7,47,0,27,0,0,0,0,0,0,0,202501050,den
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,16,39,0,9,2,2,9,0,6,0,0,202501050,den
Audric Estime,DEN,0,0,0,0,0,0,0,0,,12,34,1,6,0,0,0,0,0,0,0,202501050,den
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,5,28,0,10,4,3,50,0,25,0,0,202501050,den
Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,,2,7,0,8,0,0,0,0,0,0,0,202501050,den
Michael Burton,DEN,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0,202501050,den
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,98,1,47,0,0,202501050,den
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,51,2,32,0,0,202501050,den
Devaughn Vele,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,50,1,32,0,0,202501050,den
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,17,0,0,202501050,den
Nate Adkins,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,25,0,12,0,0,202501050,den
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,0,0,202501050,den
