Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Russell Wilson,PIT,20,29,270,2,0,4,19,37,121.3,3,6,0,5,0,0,0,0,0,0,0,202501110,rav
Justin Fields,PIT,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,202501110,rav
Najee Harris,PIT,0,0,0,0,0,0,0,0,,6,17,0,5,3,3,41,0,21,0,0,202501110,rav
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,2,6,0,4,5,4,19,0,7,0,0,202501110,rav
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,87,1,36,0,0,202501110,rav
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,37,1,30,0,0,202501110,rav
Mike Williams,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,37,0,37,0,0,202501110,rav
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,25,0,25,0,0,202501110,rav
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,15,0,9,0,0,202501110,rav
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0,202501110,rav
Lamar Jackson,BAL,16,21,175,2,0,1,10,25,132.0,15,81,0,20,0,0,0,0,0,0,0,202501110,rav
Derrick Henry,BAL,0,0,0,0,0,0,0,0,,26,186,2,44,0,0,0,0,0,0,0,202501110,rav
Steven Sims,BAL,0,0,0,0,0,0,0,0,,1,15,0,15,0,0,0,0,0,1,0,202501110,rav
Justice Hill,BAL,0,0,0,0,0,0,0,0,,6,12,0,5,4,4,13,1,7,0,0,202501110,rav
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,2,5,0,3,3,2,27,0,20,0,0,202501110,rav
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,53,0,25,0,0,202501110,rav
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,0,25,0,0,202501110,rav
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,1,15,0,0,202501110,rav
Tylan Wallace,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0,202501110,rav
Anthony Miller,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,12,0,5,0,0,202501110,rav
