Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Trevor Lawrence,JAX,21,38,178,1,1,4,36,24,65.5,2,3,0,2,0,0,0,0,0,0,0,202409230,buf
Mac Jones,JAX,5,8,22,0,0,1,17,9,66.7,0,0,0,0,0,0,0,0,0,1,1,202409230,buf
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,11,68,0,22,6,4,17,0,8,0,0,202409230,buf
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,2,12,0,11,1,0,0,0,0,0,0,202409230,buf
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,2,9,0,7,0,0,0,0,0,0,0,202409230,buf
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,79,0,24,0,0,202409230,buf
Brian Thomas,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,48,0,16,0,0,202409230,buf
Parker Washington,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,12,0,0,202409230,buf
Gabriel Davis,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,18,0,13,0,0,202409230,buf
Brenton Strange,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,12,1,6,0,0,202409230,buf
Josiah Deguara,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202409230,buf
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0,202409230,buf
Devin Duvernay,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0,202409230,buf
Josh Allen,BUF,23,30,263,4,0,0,0,28,142.1,6,44,0,13,0,0,0,0,0,0,0,202409230,buf
Mitchell Trubisky,BUF,1,1,3,0,0,0,0,3,79.2,1,-1,0,-1,0,0,0,0,0,0,0,202409230,buf
James Cook,BUF,0,0,0,0,0,0,0,0,,11,39,1,13,5,4,48,0,19,0,0,202409230,buf
Ray Davis,BUF,0,0,0,0,0,0,0,0,,7,22,1,10,1,1,1,0,1,0,0,202409230,buf
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,3,18,0,18,3,3,28,1,16,0,0,202409230,buf
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,72,1,27,0,0,202409230,buf
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,41,1,28,0,0,202409230,buf
Keon Coleman,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,24,1,24,0,0,202409230,buf
Curtis Samuel,BUF,0,0,0,0,0,0,0,0,,1,0,0,0,3,3,22,0,10,0,0,202409230,buf
Mack Hollins,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0,202409230,buf
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202409230,buf
Marquez Valdes-Scantling,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202409230,buf
