Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Lamar Jackson,BAL,12,22,133,1,0,3,2,24,87.9,11,82,0,17,0,0,0,0,0,1,0,202211070,nor
Kenyan Drake,BAL,0,0,0,0,0,0,0,0,,24,93,2,18,2,2,16,0,11,0,0,202211070,nor
Justice Hill,BAL,0,0,0,0,0,0,0,0,,4,11,0,9,1,1,8,0,8,0,0,202211070,nor
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,4,0,4,0,0,202211070,nor
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,24,1,24,0,0,202211070,nor
James Proche,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,12,0,0,202211070,nor
Josh Oliver,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,19,0,19,0,0,202211070,nor
DeSean Jackson,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0,202211070,nor
Demarcus Robinson,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,12,0,12,0,0,202211070,nor
Mike Davis,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202211070,nor
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202211070,nor
Andy Dalton,NOR,19,29,210,1,1,4,28,41,84.0,2,5,0,3,0,0,0,0,0,0,0,202211070,nor
Taysom Hill,NOR,1,1,13,0,0,0,0,13,118.7,1,6,0,6,1,0,0,0,0,0,0,202211070,nor
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,9,30,0,10,4,3,32,0,19,0,0,202211070,nor
Dwayne Washington,NOR,0,0,0,0,0,0,0,0,,3,7,0,5,1,1,7,0,7,0,0,202211070,nor
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,71,0,16,0,0,202211070,nor
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,42,1,41,0,0,202211070,nor
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,29,0,13,0,0,202211070,nor
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,24,0,12,0,0,202211070,nor
Kevin White,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,202211070,nor
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202211070,nor
