Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Dak Prescott,DAL,14,37,128,1,1,1,10,15,45.8,6,16,0,9,0,0,0,0,0,0,0,202301080,was
Cooper Rush,DAL,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,202301080,was
Malik Davis,DAL,0,0,0,0,0,0,0,0,,5,19,0,7,0,0,0,0,0,0,0,202301080,was
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,7,19,0,5,1,0,0,0,0,0,0,202301080,was
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,8,10,0,4,2,0,0,0,0,0,0,202301080,was
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,52,1,15,0,0,202301080,was
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,33,0,12,0,0,202301080,was
T.Y. Hilton,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,19,0,11,0,0,202301080,was
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,10,0,10,0,0,202301080,was
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,10,0,10,0,0,202301080,was
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202301080,was
Bryan Anger,DAL,0,0,0,0,0,0,0,0,,1,0,0,-13,0,0,0,0,0,1,0,202301080,was
Sam Howell,WAS,11,19,169,1,1,3,11,52,83.0,5,35,1,10,0,0,0,0,0,0,0,202301080,was
Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,17,78,0,14,1,0,0,0,0,0,0,202301080,was
Jonathan Williams,WAS,0,0,0,0,0,0,0,0,,14,32,0,9,2,2,9,0,8,0,0,202301080,was
Reggie Bonnafon,WAS,0,0,0,0,0,0,0,0,,3,8,0,5,0,0,0,0,0,0,0,202301080,was
Armani Rogers,WAS,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202301080,was
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,74,1,52,0,0,202301080,was
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,72,0,30,0,0,202301080,was
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,11,0,0,202301080,was
Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202301080,was
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,1,-4,0,-4,1,1,-2,0,-2,0,0,202301080,was
