Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jared Goff,DET,25,42,355,3,0,2,19,56,110.7,3,15,0,14,0,0,0,0,0,1,1,202212240,car
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,4,12,0,4,5,1,13,0,13,0,0,202212240,car
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,7,11,0,4,2,2,3,0,3,0,0,202212240,car
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,8,0,8,1,1,56,0,56,0,0,202212240,car
DJ Chark,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,108,0,51,0,0,202212240,car
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,1,0,0,0,13,7,76,0,19,0,0,202212240,car
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,31,0,26,0,0,202212240,car
James Mitchell,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,22,0,0,202212240,car
Shane Zylstra,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,26,3,10,0,0,202212240,car
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202212240,car
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202212240,car
Justin Jackson,DET,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,0,0,0,0,0,0,202212240,car
Sam Darnold,CAR,15,22,250,1,0,0,0,47,121.4,6,19,1,13,0,0,0,0,0,0,0,202212240,car
D'Onta Foreman,CAR,0,0,0,0,0,0,0,0,,21,165,1,38,0,0,0,0,0,0,0,202212240,car
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,12,125,0,35,0,0,0,0,0,0,0,202212240,car
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,1,8,0,8,7,5,83,1,47,0,0,202212240,car
Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,,3,3,1,7,1,1,12,0,12,0,0,202212240,car
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,55,0,36,0,0,202212240,car
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,53,0,43,0,0,202212240,car
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,18,0,0,202212240,car
Shi Smith,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,1,0,202212240,car
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0,202212240,car
