Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Davis Mills,HOU,28,41,302,2,1,1,6,39,95.8,0,0,0,0,0,0,0,0,0,0,0,202210230,rai
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,20,92,0,22,4,4,25,0,11,0,0,202210230,rai
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,1,8,0,8,7,5,54,0,23,0,0,202210230,rai
Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,2,8,0,4,6,5,11,0,5,0,0,202210230,rai
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,68,0,39,0,0,202210230,rai
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,46,0,24,0,0,202210230,rai
Phillip Dorsett,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,45,1,25,0,0,202210230,rai
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,33,0,15,0,0,202210230,rai
Chris Moore,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,20,1,13,0,0,202210230,rai
Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202210230,rai
Derek Carr,LVR,21,27,241,1,0,1,5,27,116.2,3,-1,0,0,0,0,0,0,0,1,0,202210230,rai
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,20,143,3,15,4,3,12,0,5,0,0,202210230,rai
DJ Turner,LVR,0,0,0,0,0,0,0,0,,3,20,0,18,0,0,0,0,0,1,0,202210230,rai
Zamir White,LVR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202210230,rai
Davante Adams,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,95,0,16,0,0,202210230,rai
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,55,0,27,0,0,202210230,rai
Mack Hollins,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,44,1,26,0,0,202210230,rai
Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,0,17,0,0,202210230,rai
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,5,0,0,202210230,rai
