Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Joe Burrow,CIN,23,36,275,3,0,2,14,56,114.9,5,0,0,5,0,0,0,0,0,0,0,202209250,nyj
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,9,47,0,7,2,2,14,1,12,0,0,202209250,nyj
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,12,24,0,9,7,3,14,0,7,0,0,202209250,nyj
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,105,1,56,0,0,202209250,nyj
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,93,0,45,0,0,202209250,nyj
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202209250,nyj
Hayden Hurst,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202209250,nyj
Chris Evans,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202209250,nyj
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,2,-2,0,-1,10,6,29,1,10,1,1,202209250,nyj
Joe Flacco,NYJ,28,52,285,0,2,4,33,23,53.8,0,0,0,0,0,0,0,0,0,3,2,202209250,nyj
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,8,39,0,16,11,6,53,0,18,0,0,202209250,nyj
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,11,39,0,9,2,1,7,0,7,0,0,202209250,nyj
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,84,0,21,0,0,202209250,nyj
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,60,0,23,0,0,202209250,nyj
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,49,0,18,0,0,202209250,nyj
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,27,0,22,0,0,202209250,nyj
C.J. Uzomah,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202209250,nyj
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,1,-2,0,-2,1,0,0,0,0,0,0,202209250,nyj
