Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Justin Herbert,LAC,24,31,235,0,1,4,22,26,84.7,5,1,0,2,0,0,0,0,0,1,1,202212260,clt
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,18,67,2,16,4,4,12,0,4,0,0,202212260,clt
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,9,33,0,11,1,1,9,0,9,0,0,202212260,clt
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,14,11,104,0,25,0,0,202212260,clt
Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,76,0,26,0,0,202212260,clt
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,8,0,0,202212260,clt
Tre' McKitty,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,202212260,clt
Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202212260,clt
Nick Foles,IND,17,29,143,0,3,7,39,19,31.9,1,0,0,0,0,0,0,0,0,0,0,202212260,clt
Zack Moss,IND,0,0,0,0,0,0,0,0,,12,65,0,14,1,1,5,0,5,0,0,202212260,clt
Jordan Wilkins,IND,0,0,0,0,0,0,0,0,,1,4,0,4,1,0,0,0,0,0,0,202212260,clt
Jelani Woods,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,43,0,17,0,0,202212260,clt
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,39,0,19,0,0,202212260,clt
Alec Pierce,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,26,0,15,0,0,202212260,clt
Parris Campbell,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,19,0,12,0,0,202212260,clt
Deon Jackson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,9,0,12,0,0,202212260,clt
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0,202212260,clt
