Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bailey Zappe,NWE,24,34,309,2,0,2,8,53,118.4,3,-4,0,-1,1,1,-6,0,-6,1,1,202210160,cle
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,19,76,2,31,5,4,15,0,7,0,0,202210160,cle
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,3,16,1,19,5,4,37,1,21,0,0,202210160,cle
Pierre Strong,NWE,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0,202210160,cle
Kevin Harris,NWE,0,0,0,0,0,0,0,0,,3,5,0,3,0,0,0,0,0,0,0,202210160,cle
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,64,0,29,0,0,202210160,cle
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,61,0,53,0,0,202210160,cle
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,61,1,31,0,0,202210160,cle
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,60,0,27,0,0,202210160,cle
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202210160,cle
Jacoby Brissett,CLE,21,45,266,1,2,4,8,37,54.5,1,0,0,0,0,0,0,0,0,2,1,202210160,cle
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,12,56,0,18,2,1,14,0,14,0,0,202210160,cle
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,4,12,0,9,1,0,0,0,0,0,0,202210160,cle
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,1,2,0,2,5,4,74,0,37,0,0,202210160,cle
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,58,0,33,0,0,202210160,cle
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,12,4,44,1,15,0,0,202210160,cle
Pharaoh Brown,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,11,0,0,202210160,cle
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,18,0,7,0,0,202210160,cle
Michael Woods II,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0,202210160,cle
David Bell,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0,202210160,cle
D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,7,0,0,202210160,cle
Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202210160,cle
