Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Trevor Lawrence,JAX,20,31,229,0,0,1,11,36,86.6,7,51,1,15,0,0,0,0,0,1,1,202212220,nyj
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,22,83,0,19,3,3,29,0,22,0,0,202212220,nyj
Jamycal Hasty,JAX,0,0,0,0,0,0,0,0,,3,10,0,6,3,1,11,0,11,0,0,202212220,nyj
Snoop Conner,JAX,0,0,0,0,0,0,0,0,,2,5,0,3,0,0,0,0,0,0,0,202212220,nyj
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,1,4,0,4,6,3,22,0,12,0,0,202212220,nyj
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,113,0,36,0,0,202212220,nyj
Dan Arnold,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202212220,nyj
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,15,0,7,0,0,202212220,nyj
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202212220,nyj
Zay Jones,JAX,0,0,0,0,0,0,0,0,,1,-3,0,-3,4,1,14,0,14,0,0,202212220,nyj
C.J. Beathard,JAX,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0,202212220,nyj
Zach Wilson,NYJ,9,18,92,0,1,3,21,27,41.9,1,1,0,1,0,0,0,0,0,0,0,202212220,nyj
Chris Streveler,NYJ,10,15,90,0,0,0,0,30,82.6,9,54,0,14,0,0,0,0,0,1,0,202212220,nyj
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,2,7,0,6,0,0,0,0,0,0,0,202212220,nyj
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,2,6,0,3,5,5,44,0,12,0,0,202212220,nyj
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,34,0,27,0,0,202212220,nyj
C.J. Uzomah,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,30,0,30,0,0,202212220,nyj
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,30,0,13,1,1,202212220,nyj
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,8,0,0,202212220,nyj
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,14,0,8,0,0,202212220,nyj
Zonovan Knight,NYJ,0,0,0,0,0,0,0,0,,6,-2,0,4,1,1,15,0,15,0,0,202212220,nyj
