Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Justin Fields,CHI,17,23,151,2,0,4,25,36,120.0,8,60,1,15,0,0,0,0,0,0,0,202210300,dal
Trevor Siemian,CHI,1,1,5,0,0,0,0,5,87.5,0,0,0,0,0,0,0,0,0,0,0,202210300,dal
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,16,99,1,36,0,0,0,0,0,0,0,202210300,dal
David Montgomery,CHI,0,0,0,0,0,0,0,0,,15,53,0,10,3,3,22,0,13,1,1,202210300,dal
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,2,33,0,18,3,1,5,0,5,0,0,202210300,dal
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,70,0,36,0,0,202210300,dal
N'Keal Harry,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,1,17,0,0,202210300,dal
Dante Pettis,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,18,0,12,0,0,202210300,dal
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,1,10,0,0,202210300,dal
Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,0,6,0,0,202210300,dal
Trestan Ebner,CHI,0,0,0,0,0,0,0,0,,2,-5,0,3,0,0,0,0,0,0,0,202210300,dal
Dak Prescott,DAL,21,27,250,2,1,1,8,30,114.5,5,34,1,25,0,0,0,0,0,0,0,202210300,dal
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,14,131,3,54,1,1,16,0,16,0,0,202210300,dal
Malik Davis,DAL,0,0,0,0,0,0,0,0,,8,23,0,8,2,2,18,0,10,0,0,202210300,dal
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,1,11,0,11,0,0,0,0,0,0,0,202210300,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,1,0,1,7,5,77,1,22,0,0,202210300,dal
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,74,0,30,0,0,202210300,dal
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,49,0,17,0,0,202210300,dal
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,11,0,0,202210300,dal
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0,202210300,dal
