Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bryce Perkins,LAR,13,23,100,1,2,3,24,16,45.6,9,44,0,13,0,0,0,0,0,0,0,202211270,kan
Riley Dixon,LAR,1,1,6,0,0,0,0,6,91.7,0,0,0,0,0,0,0,0,0,0,0,202211270,kan
Cam Akers,LAR,0,0,0,0,0,0,0,0,,8,37,0,15,0,0,0,0,0,0,0,202211270,kan
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,11,35,0,9,3,3,25,0,15,0,0,202211270,kan
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,29,1,16,0,0,202211270,kan
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,23,0,15,0,0,202211270,kan
Brycen Hopkins,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,202211270,kan
Jacob Harris,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202211270,kan
Brandon Powell,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0,5,0,0,202211270,kan
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,5,0,5,0,0,202211270,kan
Lance McCutcheon,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202211270,kan
Patrick Mahomes,KAN,27,42,320,1,1,0,0,39,85.4,4,36,0,13,0,0,0,0,0,0,0,202211270,kan
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,22,69,1,9,1,1,17,0,17,0,0,202211270,kan
Ronald Jones II,KAN,0,0,0,0,0,0,0,0,,4,12,0,5,1,1,22,0,22,0,0,202211270,kan
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,57,1,39,0,0,202211270,kan
Marquez Valdes-Scantling,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,56,0,23,0,0,202211270,kan
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,38,0,15,0,0,202211270,kan
Skyy Moore,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,36,0,18,1,1,202211270,kan
Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,26,0,11,0,0,202211270,kan
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,14,0,0,202211270,kan
Jody Fortson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,0,21,0,0,202211270,kan
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,9,0,0,202211270,kan
