Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mac Jones,NWE,24,35,235,0,1,1,10,39,75.3,5,-1,0,2,0,0,0,0,0,1,0,202212120,crd
Pierre Strong,NWE,0,0,0,0,0,0,0,0,,5,70,1,44,2,2,20,0,16,0,0,202212120,crd
Kevin Harris,NWE,0,0,0,0,0,0,0,0,,8,26,1,14,0,0,0,0,0,0,0,202212120,crd
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,3,8,0,4,3,2,2,0,4,0,0,202212120,crd
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,70,0,39,0,0,202212120,crd
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,47,0,16,0,0,202212120,crd
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,32,0,13,0,0,202212120,crd
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,28,0,12,0,0,202212120,crd
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,14,0,0,202212120,crd
Marcus Jones,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202212120,crd
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202212120,crd
Colt McCoy,ARI,27,40,246,0,1,6,45,23,73.5,5,24,0,9,0,0,0,0,0,1,0,202212120,crd
Kyler Murray,ARI,1,1,9,0,0,0,0,9,104.2,1,3,0,3,0,0,0,0,0,0,0,202212120,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,15,85,1,23,7,6,29,0,9,0,0,202212120,crd
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,202212120,crd
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,79,0,23,1,1,202212120,crd
Robbie Chosen,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,50,0,21,0,0,202212120,crd
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,34,0,16,0,0,202212120,crd
Trey McBride,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,28,0,15,0,0,202212120,crd
Corey Clement,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0,202212120,crd
A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202212120,crd
Stephen Anderson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,6,0,0,202212120,crd
