Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kirk Cousins,MIN,17,20,225,1,0,0,0,66,130.2,0,0,0,0,0,0,0,0,0,0,0,202301080,chi
Nick Mullens,MIN,11,13,116,0,1,0,0,26,71.8,4,8,0,4,0,0,0,0,0,0,0,202301080,chi
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,10,54,2,11,1,1,6,0,6,0,0,202301080,chi
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,11,37,0,15,1,1,0,0,0,1,1,202301080,chi
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,6,20,0,10,0,0,0,0,0,0,0,202301080,chi
Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,5,13,0,8,1,1,16,0,16,0,0,202301080,chi
Jalen Reagor,MIN,0,0,0,0,0,0,0,0,,1,5,0,5,2,2,17,0,10,0,0,202301080,chi
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,1,4,0,4,3,2,8,1,4,0,0,202301080,chi
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,117,0,66,1,0,202301080,chi
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,62,0,26,0,0,202301080,chi
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,47,0,17,0,0,202301080,chi
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,38,0,23,0,0,202301080,chi
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,202301080,chi
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,14,0,8,0,0,202301080,chi
Nathan Peterman,CHI,11,19,114,1,0,1,6,28,92.9,2,7,0,6,0,0,0,0,0,0,0,202301080,chi
Tim Boyle,CHI,2,8,33,0,2,0,0,17,4.7,2,-2,0,-1,0,0,0,0,0,0,0,202301080,chi
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,10,50,0,13,2,1,-1,0,-1,0,0,202301080,chi
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,1,42,1,42,2,1,28,0,28,0,0,202301080,chi
David Montgomery,CHI,0,0,0,0,0,0,0,0,,7,21,0,8,0,0,0,0,0,0,0,202301080,chi
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,57,1,17,0,0,202301080,chi
Chase Claypool,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,29,0,20,0,0,202301080,chi
Dante Pettis,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,19,0,13,0,0,202301080,chi
N'Keal Harry,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202301080,chi
Byron Pringle,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202301080,chi
Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202301080,chi
Trestan Ebner,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202301080,chi
