Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jalen Hurts,PHI,22,35,340,3,0,3,12,45,123.5,9,20,0,5,0,0,0,0,0,0,0,202209250,was
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,15,46,0,13,1,1,-2,0,-2,0,0,202209250,was
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,3,6,0,3,0,0,0,0,0,0,0,202209250,was
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,169,1,45,0,0,202209250,was
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,85,1,38,0,0,202209250,was
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,40,0,40,0,0,202209250,was
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,26,1,23,0,0,202209250,was
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,1,0,0,0,3,3,18,0,13,0,0,202209250,was
Jack Stoll,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202209250,was
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209250,was
Boston Scott,PHI,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,0,202209250,was
Carson Wentz,WAS,25,43,211,0,0,9,58,45,71.0,3,22,0,13,0,0,0,0,0,2,1,202209250,was
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,12,38,1,11,1,1,2,0,2,0,0,202209250,was
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,3,13,0,15,10,7,48,0,16,0,0,202209250,was
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,3,8,0,6,9,6,32,0,9,0,0,202209250,was
Jonathan Williams,WAS,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0,202209250,was
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,102,0,45,0,0,202209250,was
Dax Milne,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202209250,was
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,10,0,7,0,0,202209250,was
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,5,0,5,0,0,202209250,was
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209250,was
