Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Josh Allen,BUF,15,26,172,2,2,1,0,24,71.3,6,41,1,15,0,0,0,0,0,1,0,202212240,chi
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,12,106,1,33,3,2,19,0,10,0,0,202212240,chi
James Cook,BUF,0,0,0,0,0,0,0,0,,11,99,1,27,2,1,9,0,9,0,0,202212240,chi
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,1,6,0,6,2,0,0,0,0,0,0,202212240,chi
Nyheim Hines,BUF,0,0,0,0,0,0,0,0,,1,2,0,2,2,1,9,0,9,1,0,202212240,chi
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,45,1,19,1,1,202212240,chi
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,38,1,24,0,0,202212240,chi
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,15,0,0,202212240,chi
Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202212240,chi
Cole Beasley,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202212240,chi
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202212240,chi
Justin Fields,CHI,15,23,119,1,0,2,15,44,92.5,7,11,0,7,0,0,0,0,0,0,0,202212240,chi
Nathan Peterman,CHI,3,5,25,0,1,0,0,14,33.3,0,0,0,0,0,0,0,0,0,0,0,202212240,chi
David Montgomery,CHI,0,0,0,0,0,0,0,0,,16,62,0,28,4,4,22,0,10,1,1,202212240,chi
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,6,7,0,5,3,2,-4,0,-2,0,0,202212240,chi
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,52,0,44,0,0,202212240,chi
Byron Pringle,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,34,0,20,0,0,202212240,chi
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,27,0,7,0,0,202212240,chi
Dante Pettis,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,11,1,6,0,0,202212240,chi
Ryan Griffin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202212240,chi
