Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Aaron Rodgers,GNB,19,30,203,2,1,2,13,37,91.4,1,11,0,11,0,0,0,0,0,0,0,202210300,buf
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,20,143,0,32,5,4,14,0,7,0,0,202210300,buf
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,10,54,0,27,1,1,9,0,9,0,0,202210300,buf
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,62,1,26,0,0,202210300,buf
Samori Toure,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,37,1,37,0,0,202210300,buf
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,35,0,15,0,0,202210300,buf
Amari Rodgers,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,22,0,22,0,0,202210300,buf
Christian Watson,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202210300,buf
Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202210300,buf
Sammy Watkins,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202210300,buf
Josh Allen,BUF,13,25,218,2,2,2,2,53,75.1,6,49,0,20,0,0,0,0,0,0,0,202210300,buf
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,14,67,0,30,2,1,16,0,16,0,0,202210300,buf
James Cook,BUF,0,0,0,0,0,0,0,0,,5,35,0,17,1,1,41,0,41,0,0,202210300,buf
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,2,2,1,7,1,1,8,0,8,0,0,202210300,buf
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,108,1,53,1,0,202210300,buf
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,35,0,29,0,0,202210300,buf
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,1,9,0,0,202210300,buf
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202210300,buf
Jake Kumerow,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202210300,buf
