Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Cooper Rush,DAL,18,38,181,1,3,0,0,24,37.3,0,0,0,0,0,0,0,0,0,0,0,202210160,phi
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,13,81,1,14,1,1,5,0,5,0,0,202210160,phi
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,11,44,0,15,3,2,8,0,8,0,0,202210160,phi
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,2,9,0,8,10,5,68,0,24,0,0,202210160,phi
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,1,22,0,0,202210160,phi
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,22,0,11,0,0,202210160,phi
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,18,0,9,0,0,202210160,phi
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0,202210160,phi
Sean McKeon,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,202210160,phi
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202210160,phi
Jalen Hurts,PHI,15,25,155,2,0,4,23,22,104.6,9,27,0,12,0,0,0,0,0,1,0,202210160,phi
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,18,71,1,13,1,1,1,0,1,0,0,202210160,phi
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,5,25,0,9,0,0,0,0,0,0,0,202210160,phi
Boston Scott,PHI,0,0,0,0,0,0,0,0,,6,16,0,8,0,0,0,0,0,0,0,202210160,phi
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,67,1,22,0,0,202210160,phi
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,44,1,13,0,0,202210160,phi
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,22,0,14,0,0,202210160,phi
Jack Stoll,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0,202210160,phi
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,1,-3,0,-3,1,1,0,0,0,0,0,202210160,phi
