Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tua Tagovailoa,MIA,18,33,295,2,2,3,20,75,79.7,0,0,0,0,0,0,0,0,0,1,1,202212040,sfo
Skylar Thompson,MIA,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,202212040,sfo
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,7,30,0,8,0,0,0,0,0,0,0,202212040,sfo
Jeff Wilson,MIA,0,0,0,0,0,0,0,0,,1,3,0,3,2,0,0,0,0,0,0,202212040,sfo
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,14,9,146,1,45,0,0,202212040,sfo
Trent Sherfield,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,75,1,75,0,0,202212040,sfo
River Cracraft,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,29,0,18,0,0,202212040,sfo
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,19,0,0,202212040,sfo
Alec Ingold,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,15,0,7,0,0,202212040,sfo
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,9,0,9,0,0,202212040,sfo
Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202212040,sfo
Brock Purdy,SFO,25,37,210,2,1,3,26,19,88.8,4,-1,0,2,0,0,0,0,0,0,0,202212040,sfo
Jimmy Garoppolo,SFO,2,4,56,0,0,1,10,33,95.8,0,0,0,0,0,0,0,0,0,0,0,202212040,sfo
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,17,66,0,30,10,8,80,1,33,0,0,202212040,sfo
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,8,51,0,19,0,0,0,0,0,0,0,202212040,sfo
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,4,5,0,9,10,6,58,0,12,0,0,202212040,sfo
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,46,0,23,0,0,202212040,sfo
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,34,0,19,1,0,202212040,sfo
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,19,0,0,202212040,sfo
Tyler Kroft,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202212040,sfo
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,1,0,0,0,3,3,12,1,5,0,0,202212040,sfo
